"2026-06-19T15:12:46.108Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",114.7356
"2026-06-19T15:12:46.108Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",548.6569
"2026-06-19T15:12:47.118Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",169.525
"2026-06-19T15:12:47.118Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",204.9947
"2026-06-19T15:12:47.118Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",116.0388
"2026-06-19T15:12:47.118Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",115.335
"2026-06-19T15:12:47.118Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",169.525
"2026-06-19T15:12:47.118Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",204.9947
"2026-06-19T15:12:48.120Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",89.4702
"2026-06-19T15:12:48.120Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T15:12:48.120Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-550
"2026-06-19T15:12:48.120Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",89.4702
"2026-06-19T15:12:48.120Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-262.0807
"2026-06-19T15:12:48.120Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T15:12:49.127Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",42.9
"2026-06-19T15:12:49.127Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-290.7826
"2026-06-19T15:12:49.127Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",42.9
"2026-06-19T15:12:50.138Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",98.8838
"2026-06-19T15:12:50.138Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",165.1018
"2026-06-19T15:12:50.138Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",170.3792
"2026-06-19T15:12:50.138Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",136.975
"2026-06-19T15:12:50.138Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",98.8838
"2026-06-19T15:12:50.138Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",136.975
"2026-06-19T15:14:56.935Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",159.775
"2026-06-19T15:14:56.936Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",196.825
"2026-06-19T15:14:56.936Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",19.9069
"2026-06-19T15:14:56.936Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",159.775
"2026-06-19T15:14:56.936Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",196.825
"2026-06-19T15:14:57.943Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",86.64
"2026-06-19T15:14:57.944Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T15:14:57.944Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",321.0032
"2026-06-19T15:14:57.944Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",550
"2026-06-19T15:14:57.944Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",86.64
"2026-06-19T15:14:57.944Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T15:14:58.950Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",45.6097
"2026-06-19T15:14:58.950Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",272.1378
"2026-06-19T15:14:58.950Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",45.6097
"2026-06-19T15:14:59.950Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",88
"2026-06-19T15:14:59.951Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",126.1
"2026-06-19T15:14:59.951Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",142.2538
"2026-06-19T15:14:59.951Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",88
"2026-06-19T15:14:59.951Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",126.1
"2026-06-19T15:15:00.964Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",68.2744
"2026-06-19T15:15:00.964Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0.0641
"2026-06-19T15:15:00.964Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-182.3228
"2026-06-19T15:15:00.964Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-549.7009
"2026-06-19T15:15:00.964Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",68.2744
"2026-06-19T15:15:00.964Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0.0641
"2026-06-19T15:15:01.970Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T15:15:01.970Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",67.224
"2026-06-19T15:15:01.970Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-550
"2026-06-19T15:15:01.970Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-373.9682
"2026-06-19T15:15:01.971Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T15:15:01.971Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",67.224
"2026-06-19T17:16:49.086Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T17:16:49.086Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",20.1201
"2026-06-19T17:16:49.086Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-550
"2026-06-19T17:16:49.086Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-505.7938
"2026-06-19T17:16:49.086Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T17:16:49.086Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",20.1201
"2026-06-19T17:16:50.096Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",103.1623
"2026-06-19T17:16:50.096Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",143.35
"2026-06-19T17:16:50.096Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-123.1197
"2026-06-19T17:16:50.096Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-109.7581
"2026-06-19T17:16:50.096Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",103.1623
"2026-06-19T17:16:50.096Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",143.35
"2026-06-19T17:16:51.094Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",158.6986
"2026-06-19T17:16:51.094Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",29.7388
"2026-06-19T17:16:51.094Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-74.0485
"2026-06-19T17:16:51.094Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",434.5588
"2026-06-19T17:16:51.094Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",158.6986
"2026-06-19T17:16:51.094Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",29.7388
"2026-06-19T17:16:52.102Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T17:16:52.102Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",7.5367
"2026-06-19T17:16:52.102Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",550
"2026-06-19T17:16:52.102Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",541.1229
"2026-06-19T17:16:52.102Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T17:16:52.102Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",7.5367
"2026-06-19T17:16:53.105Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",37.0502
"2026-06-19T17:16:53.105Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",72.475
"2026-06-19T17:16:53.105Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",112.5546
"2026-06-19T17:16:53.105Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-43.9612
"2026-06-19T17:16:53.105Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",37.0502
"2026-06-19T17:16:53.105Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",72.475
"2026-06-19T17:16:54.107Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",110.575
"2026-06-19T17:16:54.108Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",51.6227
"2026-06-19T17:16:54.108Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-322.8552
"2026-06-19T17:16:54.108Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",110.575
"2026-06-19T17:16:54.108Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",51.6227
"2026-06-19T17:16:55.113Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T17:16:55.113Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-550
"2026-06-19T17:16:55.113Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",0
"2026-06-19T17:16:56.123Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",76.4526
"2026-06-19T17:16:56.123Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",151.525
"2026-06-19T17:16:56.123Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",-244.2673
"2026-06-19T17:16:56.123Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",30.7103
"2026-06-19T17:16:56.123Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",76.4526
"2026-06-19T17:16:56.123Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",151.525
"2026-06-19T17:16:57.154Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",189.7
"2026-06-19T17:16:57.154Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",141.2444
"2026-06-19T17:16:57.154Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.Y",187.0992
"2026-06-19T17:16:57.154Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",189.7
"2026-06-19T17:16:57.154Z","magna/iotacademy/conestoga/smart/presorter/G2/robotHMI_GVL.M.Rob1.ROBOTPOS.X",141.2444
